artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
Johann Sebastian Bach,49mAu8rQhbie0nyJOqljCa,"Clavier-Übung III: Allein Gott in der Höh sei Ehr, BWV 260",0.604,0.236,66018,0.262,0.752,6,0.1639999999999999,-13.644,1,0.0338,78.221,4,0.455,1
Blood Orange,1LdrNsisvj9Xdjx0rKXaqD,Chewing Gum (feat. A$AP Rocky & Project Pat) - Edit,0.134,0.524,253437,0.5479999999999999,0.0274,8,0.162,-7.08,0,0.129,168.25400000000002,4,0.241,36
TruRebel Migs,49n9OnW8fejs9Wta0Mx3kD,Slidin',0.138,0.669,214297,0.42,0.0,8,0.275,-12.463,0,0.315,96.944,4,0.147,16
Smyang Piano,6AfOf6eYhGO2NwgbfMxc7P,Stigma,0.919,0.701,158769,0.105,0.8009999999999999,7,0.132,-25.182,0,0.0351,130.053,4,0.0867,3
Sofiane,1juKHHIPok930QLF8britZ,T'es une galère,0.0992,0.857,227040,0.708,0.0,10,0.103,-3.844,0,0.135,112.01,4,0.344,45
Sick Individuals,1A2DnfWgHTwdOwz7oCDllF,Walk Away - Rich Edwards Remix,0.108,0.588,147464,0.665,0.0,3,0.0845,-7.968,0,0.152,140.024,4,0.367,12
Zen Tekken,0Ef6r9vnaAZiwFINzF1BpU,Poker - Original mix,0.00106,0.8640000000000001,132742,0.6990000000000001,0.8740000000000001,8,0.0727,-8.709,0,0.0791,124.013,4,0.966,7
Noyz Narcos,3SE7LtGaszfIRF0XOA2VkG,Vato Loco,0.0681,0.451,127960,0.6659999999999999,0.0,9,0.1119999999999999,-6.371,1,0.41,170.188,3,0.313,48
CAPYAC,202woSoO3u81T5o64AQmzi,Gold Rush,0.1969999999999999,0.773,226810,0.5579999999999999,0.0084,7,0.129,-8.567,0,0.2019999999999999,118.999,4,0.6559999999999999,28
Kim Richey,3wJFx3jFX5o5OfpWP9oV1f,The Red Line,0.0513,0.495,255253,0.715,0.00153,6,0.118,-5.045,1,0.03,142.63,4,0.142,13
Marcus Blunt,4vXAoX7St45Y9SEbWCUAvM,Aspects of Saturn,0.913,0.237,417133,0.143,0.949,4,0.309,-15.845,1,0.0336,104.004,4,0.0316,19
Pac Div,5M8xfRca9pQqWzi2nrHray,No Fux Given,0.11,0.6809999999999999,233000,0.665,0.0,9,0.152,-7.0920000000000005,1,0.105,107.482,4,0.208,16
Trippie Redd,0p3tGNjc5enjSCnH1GljiH,Me Likey,0.157,0.7020000000000001,161110,0.561,0.0,0,0.166,-6.051,0,0.0491,144.127,4,0.295,64
$US VALENTINO,1COtrTdC8By0PvUuqAVyLA,Nascar,0.0233,0.852,159870,0.696,0.135,8,0.0942,-9.362,1,0.0625,150.02700000000002,4,0.241,16
Rah-C,1ECOz6kXmSletVDlqdUKZA,Trenches (feat. Jdam),0.0252,0.752,218360,0.6829999999999999,0.0,10,0.3429999999999999,-7.762,0,0.0474,132.037,4,0.191,19
Lil Donald,4u81A6n7C0MonCyMx4lmMy,Do Better,0.7140000000000001,0.802,206557,0.42,4.1e-06,5,0.11,-9.131,0,0.1009999999999999,130.119,4,0.603,66
Greyhaven,6TPCtZCH1Mm9J7TzdvXdle,Sweet Machine,0.000147,0.214,293033,0.984,5.93e-05,4,0.8270000000000001,-2.53,0,0.311,95.403,4,0.115,35
Bahamas,3yLseMapNBtf4dBoi9URQv,Alone,0.7170000000000001,0.721,204213,0.474,7.45e-05,7,0.0996,-7.03,0,0.0425,145.166,4,0.245,44
Alessia Cara,3ZuLTogqYwaL7DLqAP43t3,Growing Pains - Justin Caruso Remix,0.0496,0.721,181000,0.815,1.7100000000000002e-05,1,0.0953,-5.672999999999999,0,0.181,119.973,4,0.845,37
girl in red,2uKzHG4Ab565JjUtMCNyhf,i wanna be your girlfriend,0.0217,0.54,204991,0.381,0.000687,7,0.305,-14.323,1,0.0347,155.882,4,0.3429999999999999,60
Hillsong UNITED,2vfXvhJepsm4imsD8CRK3H,Good Grace - Live,0.00434,0.441,353547,0.696,0.0,9,0.6920000000000001,-8.196,1,0.0439,142.135,4,0.268,34
Tim Hicks,1aLLWm9umvbvBfBxJ1XFrp,Loud,0.00299,0.5579999999999999,175960,0.942,0.0,1,0.051,-3.38,1,0.0547,101.932,4,0.574,32
Propain,4vq1ov09MGV298toqvTldL,Outro,0.616,0.429,273225,0.4589999999999999,0.0,5,0.128,-7.669,0,0.118,179.05599999999998,4,0.436,11
VÉRITÉ,5VUbYKAPRNPoSJBlguXQRk,Bout You,0.519,0.46,225456,0.535,4.04e-06,10,0.32,-7.39,0,0.0486,180.155,4,0.3279999999999999,40
Janice Vidal,7jzJrvUfjzmvFrTWia4qWp,生涯規劃,0.831,0.308,287348,0.311,0.0,7,0.181,-8.521,1,0.0335,79.03699999999999,4,0.372,36
Pharm Sounds,408tn6AFS3GdLItpMYZkiB,Rain Showers,0.0289,0.155,65236,0.247,0.597,8,0.272,-39.39,0,0.0487,139.594,3,0.0631,28
Black Label Society,6iZgT87BdgyIsQb4Bm8aIH,Trampled Down Below,0.000677,0.138,304400,0.815,0.00171,6,0.125,-5.678,1,0.0534,187.757,3,0.214,40
Phoelix,3oDeSKwX6HK0Yl5WylJZCh,Fake The Funk,0.718,0.82,203962,0.7,0.000271,7,0.175,-6.3020000000000005,1,0.365,172.9,4,0.573,19
Knxwledge,6CS7KttcBCbf0wn6glYSW6,hrdtobe,0.133,0.363,22555,0.892,0.828,11,0.491,-7.015,1,0.0861,171.05900000000003,3,0.893,0
Stephanie Beatriz,2CTjCeNr3Isuag28kbl82P,5:15,0.0203,0.789,34493,0.8290000000000001,8.01e-05,1,0.0971,-6.867999999999999,1,0.0358,120.006,5,0.922,50
White Noise Babies,71Uv722kqg1mwIjiOE9Qn3,Under Water,0.8590000000000001,0.4529999999999999,253790,0.708,0.937,1,0.111,-19.824,1,0.0871,143.23,3,0.38,0
Trinidad Cardona,0Rp7AqBsRth8hwpP3Lnn9d,Dinero - Spanish Version,0.00425,0.69,161413,0.7859999999999999,2.13e-06,2,0.0849,-4.419,1,0.0832,119.997,4,0.528,26
The Bright Sessions Cast,3Lufg1vT8DIh5Ix9tlKz4I,Against the World,0.698,0.584,255865,0.203,0.0,4,0.136,-15.637,1,0.107,89.039,4,0.324,17
Ana Guerra,1IVRFbUj6K0r7ILQns7eTH,La Bikina,0.146,0.491,143187,0.802,0.0,4,0.3979999999999999,-4.717,0,0.0524,160.0,3,0.6890000000000001,46
Chromeo,5ONbE0Al4S5Oi2pVlyVKap,Don't Sleep (feat. French Montana & Stefflon Don) - EDX's Miami Sunset Remix,0.0789,0.772,194262,0.892,2.82e-06,1,0.0826,-3.402,1,0.115,122.068,4,0.675,41
Brock Berrigan,0Ko2vMOAPx2rdJFFaYsuWA,Lake Powell,0.122,0.482,148353,0.8079999999999999,0.221,4,0.591,-5.865,1,0.241,92.326,4,0.607,30
Bad Gyal,6yAMdceZ8VGWD6kTPCkZ26,"Trust - Prod. Faberoa, Fakeguido & el Guincho",0.0956,0.782,223918,0.638,2.79e-06,6,0.0919,-7.122000000000001,1,0.0369,97.004,4,0.181,40
The Stupendium,5TMVvJwWw5KSP2v06jYsCl,Why Did I Say Okie Doki? (A Cappella),0.7929999999999999,0.82,303717,0.327,0.0,7,0.0961,-11.226,1,0.48,113.078,4,0.417,26
Tinika Fox,0I9EMDSJHhC6CdIJnYlOzU,Doctor High Risk,0.0006309999999999,0.635,88529,0.7859999999999999,0.71,10,0.457,-10.555,0,0.0476,120.016,4,0.851,0
MOD SUN,6tjkg8dk6cVMnLNyBZVqnN,RUNAWAY,0.785,0.6459999999999999,260182,0.289,0.0,9,0.126,-10.033,1,0.0381,82.488,4,0.298,41
Ludwig van Beethoven,6afWdXJERjBq61GaRrvvGu,"Piano Sonata No. 15 in D Major, Op. 28 ""Pastoral"": III. Scherzo. Allegro vivace",0.992,0.5479999999999999,133080,0.0523,0.897,2,0.0696,-25.326,1,0.0521,118.298,4,0.2339999999999999,15
Niklas Paschburg,6JcjlQTV07r55PTETUPeiz,Abeyance,0.871,0.0792,216583,0.2739999999999999,0.769,8,0.374,-24.947,1,0.0529,81.331,4,0.149,26
Elohim,5ifX5aMUoHUIMIgotaefNq,Half Love,0.139,0.6759999999999999,225531,0.6940000000000001,3.04e-06,5,0.111,-6.56,1,0.0347,120.046,4,0.299,50
La Edición de Culiacán,2IdJiIgFU4Z3bEI6Bdag9v,Humo Tranquilizante,0.586,0.703,181179,0.758,0.000413,6,0.379,-7.15,0,0.114,116.431,4,0.816,50
Fazli,6857vroTQdGF0MoZW7eUlG,Get Away,0.0241,0.794,158255,0.73,0.000171,11,0.111,-4.882,0,0.0412,109.984,4,0.52,56
Evolution 151,0Dv94PdLXw637niuqnG3Y8,Reprezent,0.0154,0.654,151928,0.6779999999999999,7.47e-06,5,0.19,-9.898,0,0.0906,95.009,4,0.366,0
Mark Wilkinson,3C2kX2xlxjidJugdAkE0xk,Another Necklace,0.509,0.285,241253,0.352,3.41e-06,0,0.113,-7.892,1,0.0304,203.509,4,0.128,28
이창섭(BTOB),08yvBpqYTvwRYwLceE92Nj,Falling,0.215,0.568,213458,0.546,0.0,2,0.0538,-4.872,1,0.0505,199.974,4,0.585,7
Mankirt Aulakh,1UF7hD4huDVLcS5L2pvDao,Youth,0.246,0.787,138667,0.518,0.0,3,0.126,-7.007999999999999,0,0.499,90.374,4,0.276,31
Claude Debussy,4WPJEv57FqVMXiTRENAzgA,"Préludes, Livre 1, L. 117: XII. Minstrels",0.977,0.498,153173,0.0654,0.301,7,0.0594,-24.336,1,0.0667,181.929,4,0.188,4
Grupo Los Kiero de Edgar Zacary,5nVklCKMFYwBfJOzO9FSLz,El Perdón,0.0971,0.685,226547,0.7290000000000001,0.0187,1,0.0456,-6.018,1,0.0394,92.001,4,0.565,17
Foolish Proxy,6HxwvA0x2ub6Dde4gN921M,Living It,0.00329,0.7390000000000001,151524,0.619,0.0114,1,0.0781,-8.839,1,0.0674,140.03799999999998,4,0.581,43
Zubeen Garg,1ZT7Terali1ZEx3NZsyzhS,Jatonare,0.408,0.706,365488,0.828,0.0,2,0.127,-3.873,0,0.0402,139.98,4,0.7979999999999999,0
José Madero,1vIdbufv3iGglHhOyWDPn3,La Célula No Explotó,0.967,0.449,174373,0.276,0.00787,0,0.1009999999999999,-11.531,1,0.0282,153.672,4,0.315,45
Propain,5HpIraHgWnNprJQqNJbhpg,All on Me,0.0269,0.64,197019,0.599,0.0,2,0.424,-7.016,1,0.293,78.007,4,0.235,21
Xuitcasecity,2Epo0BPFWIYHbVDnXVwcDH,Waiting For,0.522,0.728,161649,0.715,0.0,4,0.0886,-5.61,0,0.121,125.115,4,0.366,35
Falcon Music,1l3v20x7yiUmMX1UhZqTnj,Veneno y Envidia,0.148,0.926,219063,0.698,0.0,2,0.0592,-4.481,1,0.0463,127.971,4,0.925,0
Kam Armstrong,1jg6Noh1rQLx1vQGVsZnca,I Love My Choppa (Remix),0.0238,0.773,113737,0.348,0.0,1,0.0631,-12.886,1,0.307,79.945,4,0.591,16
Peppermint Heaven,10C0zjZ8lrrEA7LdB5QzVt,Nothing's Gonna Change Your Mind - Nathan Jain Remix,0.0005059999999999,0.637,190080,0.892,0.000195,9,0.113,-4.04,0,0.0393,125.056,4,0.6679999999999999,27
YUNGBLUD,1eyktc4d3vomSZ0pMgjeGO,Polygraph Eyes - Live In Atlanta,0.086,0.303,290600,0.89,0.0,9,0.897,-3.961,0,0.0923,91.883,4,0.242,36
Eagles,68ssmqqmgKCfujlCPbs743,"Saturday Night - Live at Santa Monica, 07/28/1980 [Remastered]",0.5429999999999999,0.444,227573,0.351,7.91e-06,7,0.982,-12.567,1,0.0306,97.899,3,0.296,17
Offset,7tS2GRLZtGTY2OBKzE0vXx,Tomoshibi no arika,0.0235,0.575,262494,0.982,0.0,10,0.0752,-2.9410000000000003,0,0.11,123.046,4,0.372,3
Tech N9ne,2pVcdZAAVoPX72V52Jtr77,Chuki Fever,0.0992,0.828,219067,0.588,0.0,11,0.131,-6.226,0,0.457,81.523,4,0.1639999999999999,41
Shoreline Mafia,1dIAVkWGlHYsfWhW0B76jQ,Dirty (feat. Fenix Flexin),6.96e-05,0.927,143284,0.3279999999999999,0.0,0,0.102,-9.522,1,0.115,134.014,4,0.3389999999999999,45
Ludwig van Beethoven,07tBvX8WFLADppcW1UdVuG,"Piano Sonata No. 3 in C Major, Op. 2 No. 3: II. Adagio (Live)",0.994,0.377,391200,0.0034799999999999,0.88,4,0.151,-31.719,1,0.0519,93.349,4,0.144,9
Alexey Shor,6IRMRnPIBBINRUc0KwhII9,Shor: Natalie's Waltz,0.983,0.236,210200,0.0791,0.782,8,0.1989999999999999,-22.5,0,0.0436,102.387,3,0.223,13
Smoke Dza,6nRMc6sb5Y9nui3SKGZcS1,The Lifestyle,0.647,0.7829999999999999,171904,0.662,4.27e-06,4,0.228,-6.098,0,0.177,118.011,4,0.551,25
Silence & Air,5kSLtMTmo4mRe3P03jB3Jc,Behind Closed Doors,0.913,0.34,134000,0.125,0.0197,0,0.0888,-14.800999999999998,0,0.0354,132.254,4,0.132,0
Carla's Dreams,5l6WXwLSB1LzOgVBZWXWol,17 Ani,0.467,0.62,221053,0.753,0.0,9,0.0782,-6.648,0,0.187,151.93,4,0.5,30
Eagles,75Pk5SqENcZoSO4GrjQTDI,Journey Of The Sorcerer - Remastered,0.529,0.373,397160,0.467,0.439,0,0.108,-9.748,1,0.039,85.67,4,0.0662,21
Rdnixx,1QPVGqXIoh7LYvPscnMjwu,Boom Boom,0.00534,0.594,232333,0.8340000000000001,0.0901,3,0.3329999999999999,-9.096,0,0.1969999999999999,128.02200000000002,4,0.5539999999999999,26
Barns Courtney,0eUgkunDciOOiao9Sjw3PW,Sinners,0.122,0.5,173773,0.8540000000000001,0.0,7,0.0794,-5.151,0,0.0945,94.96,4,0.4039999999999999,56
Lambert,2moboHbrjhbES5lFn6ZOo0,Worst than aggressive stupidity,0.912,0.455,202475,0.293,0.978,9,0.0657,-18.049,0,0.0316,124.954,3,0.0733,2
Tunnel Capacity,0fTxNH5Ah6S3PAAuw4BAKF,Alternate Route,3.41e-06,0.575,155903,0.7340000000000001,0.866,1,0.118,-13.470999999999998,0,0.0294,123.632,4,0.703,0
Sedona,07r2tGMdGOGQEmQMgUEoYu,Call Me Up,0.519,0.5660000000000001,196941,0.427,4.48e-06,6,0.069,-8.517999999999999,0,0.0331,84.90799999999999,4,0.2739999999999999,34
Gareth Emery,1ZZUokdNDeSPpqxhOsNiEk,Saving Light,0.0507,0.259,275666,0.927,0.0014199999999999,4,0.3279999999999999,-2.599,0,0.0839,129.981,4,0.126,39
Jim Rystron,5FWBE4Udw3p2pxz0NcssYt,Rock the Cradle Joe,0.966,0.573,118700,0.0223,0.813,2,0.326,-28.995,1,0.0574,98.848,4,0.976,2
Flipturn,0elCmyfISzkP5tAYTVuYjS,August,0.0892,0.45,261734,0.602,0.00622,6,0.103,-4.308,1,0.0273,172.25,4,0.16,49
Kiana Ledé,53wnHRbMkUJ023eRQzATs9,Get In The Way,0.672,0.596,167893,0.47,0.0,1,0.102,-8.855,1,0.537,77.814,4,0.733,55
King Shelter,6DJ4ldvkg7YARRSoePhShW,Blue Pigz,0.000397,0.46,267307,0.91,7.929999999999999e-05,0,0.253,-3.882,1,0.0725,131.939,4,0.237,16
Matto,31kxbTRqVEKsQ1PeLD3rXc,Close,0.2019999999999999,0.728,175744,0.9,0.000274,0,0.1009999999999999,-3.62,1,0.0484,112.988,4,0.856,1
SOPHIE,02Mkz55cCAHabqlxwSP6X0,Immaterial,0.115,0.7759999999999999,232807,0.7170000000000001,0.00755,2,0.327,-4.897,1,0.0836,139.995,4,0.828,46
Carpenters,2bNhNCsiyB8YJoxjiEUu2a,Yesterday Once More,0.314,0.285,238799,0.436,4.81e-06,4,0.373,-7.629,1,0.0288,166.639,4,0.226,17
Rockabye Baby!,7eD5TVKmrbDbpi2CASMBRu,A Boy Named Sue,0.77,0.8079999999999999,169093,0.0938,0.602,10,0.113,-18.239,1,0.13,102.523,4,0.962,27
Mordkey,1LtV8MAanx6HDX2DDihfKY,Mon bébé d'Amour,0.00566,0.628,214524,0.875,0.00146,6,0.5710000000000001,-5.301,1,0.068,126.118,4,0.0883,15
Jimmy McKinney,3wJ2gpTujGW8YkZBlLq79R,Vertigo,0.0334,0.735,102000,0.616,0.0,1,0.103,-7.277,1,0.0579999999999999,133.153,4,0.147,0
MelloWolf,6kIqchYvFM3rAbWAezJG2Z,Blue 86,0.467,0.8759999999999999,144750,0.467,0.0932,10,0.0942,-13.521,1,0.387,80.02600000000001,4,0.508,1
Grupo Bryndis,6vfMav2mVgDLwGr06vmKcK,La Gata Bajo La Lluvia - Bonus Track,0.0575,0.545,211640,0.768,1.89e-06,2,0.208,-5.745,1,0.0321,167.437,4,0.5579999999999999,33
Johann Sebastian Bach,3QPxtjZz7rO6eHfGOmyTVb,"Weihnachts-Oratorium, BWV 248, Pt. 3: Seid froh dieweil",0.964,0.249,49573,0.0849,0.695,5,0.166,-22.475,0,0.0398,75.45,5,0.284,3
Los Compas SN,5O35NUVyV0SNbWRHzmCXbK,El Churrito,0.325,0.6990000000000001,137152,0.597,0.0,11,0.314,-6.057,0,0.0288,104.929,3,0.5770000000000001,31
Balance,3Xvn5DeiQcF98xglYVfj9c,Goddess : I See The Sunrise,0.818,0.451,77712,0.369,8.23e-05,0,0.589,-22.152,1,0.228,105.272,4,0.152,13
Christian TWM,00oElq82kextUL3rRBL1lU,Solo Tu,0.356,0.893,232320,0.486,0.0,10,0.0977,-6.0360000000000005,0,0.0615,124.923,4,0.5770000000000001,18
The Movement,6cmDFdYUqEgf3ZiG9cMaFi,Cool Me Down,0.00621,0.7340000000000001,252079,0.648,0.0325,10,0.0686,-7.867000000000001,1,0.039,139.993,4,0.624,39
Armandina Seagers,5ONCMrIH68jJHd48o7r3ZK,Nuclear Highway,0.0274,0.642,387737,0.411,0.825,4,0.193,-9.563,0,0.0334,172.12,4,0.593,27
Ludwig van Beethoven,4tst873ThlBxMmGp4qu5wl,"Symphony No. 5 in C Minor, Op. 67 (Arr. P. Kim for Piano): I. Allegro con brio",0.972,0.325,456693,0.233,0.901,0,0.111,-19.014,0,0.0591,91.964,4,0.182,35
Opia,2QVKA9L7gJSronH3Jmns8e,Beverly Blues,0.0213,0.5760000000000001,181865,0.7509999999999999,1.57e-06,11,0.531,-5.234,1,0.315,79.676,4,0.68,50
Johann Sebastian Bach,7xEmukpBgM5ySser4345DM,Variatio 4. Goldberg Variations BWV 988 (orchestration by Bernt Simen Lund and Henning Kraggerud),0.954,0.5579999999999999,69279,0.209,0.7659999999999999,7,0.154,-13.217,1,0.0286,83.96600000000001,4,0.6559999999999999,0
Yuuki Sung,1NoIvYZc2KxYoCK7BLiUcd,"Concert Etude No. 3 in D-flat Major, S. 1443: ""Un Sospiro"" (Franz Liszt)",0.984,0.261,407785,0.0394,0.926,1,0.14,-28.662,1,0.0444,167.97099999999998,5,0.0353,19
Marco Giardina,2qH0J0X5n5Ot8v4p3fwmvR,The Monster's Island,0.857,0.239,220843,0.162,0.7170000000000001,0,0.254,-20.151,0,0.0392,121.419,4,0.052,0
Tim Myers,3esB7wiJ1FAmwBOO0nQ48J,Lover My Love,0.13,0.715,195254,0.784,0.0201,5,0.094,-5.118,1,0.0504,117.953,4,0.263,12
Frédéric Chopin,14EfyVELtogwUPvXNMGaP1,"Waltz in A-Flat Major, Op. Posth., B. 21",0.989,0.423,95220,0.0718,0.956,1,0.18,-26.875,1,0.0364,83.10700000000001,4,0.629,18
Ray Vans,3HBUnm2c2gHG10jZf8xYFU,Average,0.222,0.763,191704,0.934,0.0,7,0.138,-4.144,1,0.362,139.991,4,0.747,11
Excision,1XP0VR8KMArstV37bfzkt8,Wake Up,0.0463,0.331,339310,0.6679999999999999,0.0,3,0.2269999999999999,-3.167,0,0.0415,145.13299999999998,4,0.152,51
McCafferty,4tMB7hpleqYizSANyNJ9y5,"Paper, Pencil, Copyright",0.0335,0.365,213266,0.978,1.69e-06,4,0.0917,-3.02,1,0.15,138.988,4,0.245,30
Famous Dex,23GoOp4r9iO7pGNpf04Va5,TAKE HER (feat. Wiz Khalifa),0.0428,0.773,201000,0.536,0.0,1,0.104,-9.453,1,0.345,149.903,4,0.29,47
Wolfgang Amadeus Mozart,7n83XTtP1TrHuaaEyVTEsW,"Requiem in D Minor, K. 626: IIId. Sequence. Recordare, Jesu pie",0.964,0.238,325915,0.281,0.392,5,0.111,-17.948,1,0.0434,91.287,4,0.0806,20
Driftmoon,3O7nLPy3G2TVSecffhVwEN,Howl At The Moon (ASOT 894) [Service For Dreamers] - Solarstone Retouch,2.82e-05,0.379,274490,0.86,0.907,9,0.253,-12.147,0,0.111,137.959,4,0.0459,28
Ace Boogy,1RXUlKoto2FqopDdacadW1,In the Air,0.67,0.642,319634,0.4629999999999999,0.0,0,0.0964,-8.862,1,0.0841,94.027,4,0.046,13
B-Bless,19Rbn81ayerfm11eH9766Y,Hour Glass,0.0332,0.62,236286,0.657,0.0,1,0.208,-4.467,0,0.0437,124.946,4,0.314,3
EARTHGANG,5ktAFw8E2txppHhsebDCL0,Skit 1,0.907,0.557,69842,0.508,0.0265,5,0.145,-10.970999999999998,0,0.361,86.12100000000001,1,0.636,37
Dalex,1csGDtYYiqJmQi2E8ZYl6O,Puesto pal' Millón - Remix,0.291,0.753,318839,0.684,0.0,0,0.168,-6.477,1,0.17,175.05,4,0.446,64
Tom Middleton,60waX4xaAz1d2n5hVU1Ayk,Sleep 6 (Space),0.934,0.0619,599000,0.0776,0.939,4,0.107,-27.505,1,0.0407,64.311,4,0.0373,26
MBNel,4xj5S2ba0M9FdRpyJX9Ikw,Ask,0.211,0.659,192293,0.779,0.0,7,0.24,-5.1370000000000005,1,0.409,45.537,4,0.529,20
WATCH THE DUCK,7GN4QRko4p3Hp6XZxJOwOA,In My Feelings,0.0214,0.547,211788,0.583,0.000254,8,0.217,-7.195,1,0.316,80.032,5,0.442,17
Denis Solee,07IudtvMb0ZxcTIpsbhOmM,Love For Sale,0.561,0.653,244467,0.298,0.295,5,0.0933,-12.689,0,0.0329,104.363,4,0.6829999999999999,23
stream_error,6RizTMTdd5X5LBiQn0C7pZ,"You Are What You Love, Not What Loves You",0.907,0.456,206400,0.478,0.861,0,0.92,-9.997,1,0.0479,77.161,4,0.145,33
Hopex,6DIgxEArjYWduxJ9upye7E,Watch me fall,0.0015199999999999,0.5429999999999999,219481,0.596,0.00605,10,0.121,-5.5520000000000005,1,0.0333,140.015,4,0.0459,27
Passive Tides,23KA2wqS4nxFyxaLHBVV2z,If Only,0.00826,0.523,134236,0.525,0.732,1,0.162,-15.05,1,0.0328,116.431,4,0.355,0
Life & the Light,5wpKlD2WvXunxtUOPrcLsv,Let the Light In,0.0268,0.632,274480,0.715,0.0028,0,0.106,-6.047999999999999,1,0.0249,110.022,4,0.5870000000000001,19
Johann Sebastian Bach,2XuVpsG4n2ZrgqIZUmR3GA,"English Suite No. 4 in F Major, BWV 809 (Arr. for 2 Guitars): VI. Gigue",0.97,0.259,191773,0.22,0.8220000000000001,1,0.106,-25.39,1,0.0496,68.572,4,0.6759999999999999,8
Trouble,6t2QY6vgSrXpJRBY4EQkrL,Ms. Cathy & Ms. Connie (with Mike WiLL Made-It feat. Boosie Badazz),0.166,0.634,192014,0.5920000000000001,0.0,6,0.207,-7.193,0,0.248,75.032,4,0.377,28
Johann Sebastian Bach,5TLhLUgAApxHt27kbbqTYF,"Christmas Oratorio, BWV 248, Pt. 4: VI. Aria. Ich will nur dir zu Ehren leben (Tenor)",0.846,0.384,338827,0.316,1.24e-06,2,0.268,-18.125,0,0.0673,167.52,4,0.563,10
GFRIEND,7IE8eERSpTC9Jaw3arl99B,Sunny Summer,0.0491,0.728,198536,0.925,0.0,7,0.313,-1.741,1,0.0862,129.984,4,0.88,58
Puneeth Rajkumar,1nK45axm3oamhe2V3UKbYM,Dhakku Dhakku,0.245,0.847,241819,0.871,2.46e-05,9,0.0782,-5.461,0,0.255,92.941,4,0.787,0
Waka Flocka Flame,4mFbtFPEPi3CZPnpZC7vYF,Studio (feat. BJ The Chicago Kid),0.0349,0.7020000000000001,119902,0.644,0.0,8,0.0621,-7.011,0,0.073,134.597,3,0.596,11
$tupid Young,5BosTcvWDb4zC5lvTjUZCu,Murder Scene (feat. Lil Durk),0.465,0.774,236617,0.563,0.0,7,0.142,-11.630999999999998,0,0.265,95.007,4,0.647,30
Cane Hill,58OxoTpgiqdVC9vmUcgCh5,Hateful,2.72e-05,0.462,187385,0.992,0.000578,9,0.345,-3.463,0,0.163,161.018,4,0.382,31
Cinematic Harmony,6cWOEj8bKD82p1ZjiXX3ka,Ambient Choir - Original Mix,0.8340000000000001,0.132,167464,0.214,0.926,7,0.118,-16.645,0,0.0347,153.976,4,0.0741,5
Shaun Reynolds,3w01RhQy8AZYhdkX6penR5,Let Me - Acoustic Remix,0.471,0.5870000000000001,174584,0.2789999999999999,0.0,9,0.0802,-11.657,1,0.0567,84.156,4,0.262,15
Tasman Holloway,7vsC6m9DaROoY5qucYpskB,Bout It Bout It,0.00954,0.747,252919,0.701,0.0,10,0.124,-6.172999999999999,0,0.0431,137.092,4,0.4039999999999999,1
Agam,3oN3Ko3rSGszXL8VCYAS5p,The Celestial Nymph (Manassi Dussaham),0.0184,0.535,511035,0.498,0.0072299999999999,7,0.191,-8.767999999999999,1,0.0346,150.031,1,0.3339999999999999,20
Vietnam,1grrQlkAPXwLZo1dLajURB,Gather Up,0.00146,0.746,161480,0.9,4.13e-05,6,0.1969999999999999,-2.852,1,0.288,89.962,4,0.313,26
BudSellers,52zcrUuPa6QzDlH84i2YmX,Need All the Money,0.0634,0.718,97411,0.973,0.92,11,0.0621,-8.066,1,0.113,97.549,3,0.986,0
Cast,5VpExShvwh3nochk8Depet,Memphis - Dialogue,0.4,0.83,24480,0.159,0.0,5,0.386,-21.566,0,0.928,126.483,5,0.893,21
Wolfgang Amadeus Mozart,4dG4c38LGYl6TbR6LQpgxN,"Gigue in G Major, K. 574 ""Eine kleine Gigue""",0.994,0.522,96827,0.3329999999999999,0.884,7,0.158,-18.366,1,0.0639,149.411,4,0.921,2
Way Out West,05UT49JPJyHSKO74MsAsu9,Tuesday Maybe - Atish Remix,0.0071099999999999,0.733,246618,0.722,0.696,0,0.0872,-8.209,1,0.0501,118.997,4,0.623,14
Renacimiento 74,1PC5AJFbObNuc33elZxrap,Los Canibalitos,0.0856,0.506,151249,0.882,0.00173,11,0.187,-6.528,1,0.0717,198.493,4,0.8859999999999999,3
Nicki Minaj,43RSiN5Os4MiYwj3fNVomY,2 Lit 2 Late Interlude,0.158,0.561,55267,0.358,0.0,0,0.126,-7.024,1,0.186,72.878,4,0.122,50
Meghan Timony,5xaAsm8tTYTrZZFOxdL3dm,The Other Side,0.361,0.591,176731,0.594,0.0,11,0.0442,-6.724,0,0.067,145.929,4,0.441,1
Ludwig van Beethoven,0Y0vcBX6jT1q9chIH5Us9k,"Twelve Variations on 'Ein Mädchen oder Weibchen', Op. 66: VII. Variation 6",0.884,0.3989999999999999,33213,0.24,0.877,5,0.1639999999999999,-19.586,1,0.0415,126.015,4,0.586,4
Kygo,0WVAQaxrT0wsGEG4BCVSn2,Born To Be Yours,0.3,0.688,193321,0.688,0.0,3,0.0982,-5.84,1,0.0357,114.011,4,0.451,71
Shoshana Bean,3FJ1XDH5iALhn6uunziFJH,This is Me,0.6920000000000001,0.366,245499,0.276,0.0,2,0.0645,-8.43,1,0.0372,166.58900000000003,4,0.287,31
